context_name,context_frame,camera_id,image_index,condition
16625429321676352815_1543_860_1563_860,1508092365027276,2,15557,"Day,Clear"
16625429321676352815_1543_860_1563_860,1508092365227392,0,15558,"Day,Clear"
16625429321676352815_1543_860_1563_860,1508092365227392,1,15559,"Day,Clear"
16625429321676352815_1543_860_1563_860,1508092365227392,2,15560,"Day,Clear"
16625429321676352815_1543_860_1563_860,1508092365627393,0,15561,"Day,Clear"
16625429321676352815_1543_860_1563_860,1508092365627393,1,15562,"Day,Clear"
16625429321676352815_1543_860_1563_860,1508092365627393,2,15563,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262120646,0,15564,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262120646,1,15565,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262120646,2,15566,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262520175,0,15567,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262520175,1,15568,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262520175,2,15569,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262719996,0,15570,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262719996,1,15571,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262719996,2,15572,"Day,Rainy"
16646360389507147817_3320_000_3340_000,1552677262919763,0,15573,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262919763,1,15574,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677262919763,2,15575,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677263319293,0,15576,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677263319293,1,15577,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677263319293,2,15578,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267115739,0,15579,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267115739,1,15580,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267115739,2,15581,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267515269,0,15582,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267515269,1,15583,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267515269,2,15584,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267715046,0,15585,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267715046,1,15586,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267715046,2,15587,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267914955,0,15588,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267914955,1,15589,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677267914955,2,15590,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677268314901,0,15591,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677268314901,1,15592,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677268314901,2,15593,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272117804,0,15594,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272117804,1,15595,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272117804,2,15596,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272518005,0,15597,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272518005,1,15598,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272518005,2,15599,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272718087,0,15600,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272718087,1,15601,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272718087,2,15602,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272918133,0,15603,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272918133,1,15604,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677272918133,2,15605,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677273318228,0,15606,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677273318228,1,15607,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677273318228,2,15608,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277120032,0,15609,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277120032,1,15610,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277120032,2,15611,"Day,Rainy"
16646360389507147817_3320_000_3340_000,1552677277520184,0,15612,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277520184,1,15613,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277520184,2,15614,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277720230,0,15615,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277720230,1,15616,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277720230,2,15617,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277920240,0,15618,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277920240,1,15619,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677277920240,2,15620,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677278320347,0,15621,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677278320347,1,15622,"Day,Clear"
16646360389507147817_3320_000_3340_000,1552677278320347,2,15623,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932944603438,0,15624,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932944603438,1,15625,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932944603438,2,15626,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945003537,0,15627,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945003537,1,15628,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945003537,2,15629,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945203590,0,15630,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945203590,1,15631,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945203590,2,15632,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945403849,0,15633,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945403849,1,15634,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945403849,2,15635,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945804188,0,15636,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945804188,1,15637,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932945804188,2,15638,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932949603074,0,15639,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932949603074,1,15640,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932949603074,2,15641,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950002959,0,15642,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950002959,1,15643,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950002959,2,15644,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950202885,0,15645,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950202885,1,15646,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950202885,2,15647,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950402779,0,15648,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950402779,1,15649,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950402779,2,15650,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950802639,0,15651,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950802639,1,15652,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932950802639,2,15653,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932954602159,0,15654,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932954602159,1,15655,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932954602159,2,15656,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955002113,0,15657,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955002113,1,15658,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955002113,2,15659,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955202031,0,15660,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955202031,1,15661,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955202031,2,15662,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955401981,0,15663,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955401981,1,15664,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955401981,2,15665,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955801866,0,15666,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955801866,1,15667,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932955801866,2,15668,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932959602329,0,15669,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932959602329,1,15670,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932959602329,2,15671,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960002322,0,15672,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960002322,1,15673,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960002322,2,15674,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960202320,0,15675,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960202320,1,15676,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960202320,2,15677,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960402287,0,15678,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960402287,1,15679,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960402287,2,15680,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960802212,0,15681,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960802212,1,15682,"Day,Clear"
16646502593577530501_4878_080_4898_080,1507932960802212,2,15683,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855868903495,0,15684,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855868903495,1,15685,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855868903495,2,15686,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855869303427,0,15687,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855869303427,1,15688,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855869303427,2,15689,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855869503388,0,15690,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855869503388,1,15691,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855869503388,2,15692,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855869703328,0,15693,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855869703328,1,15694,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855869703328,2,15695,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855870103102,0,15696,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855870103102,1,15697,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855870103102,2,15698,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855873902646,0,15699,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855873902646,1,15700,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855873902646,2,15701,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855874302836,0,15702,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855874302836,1,15703,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855874302836,2,15704,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855874502909,0,15705,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855874502909,1,15706,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855874502909,2,15707,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855874702988,0,15708,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855874702988,1,15709,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855874702988,2,15710,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855875103107,0,15711,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855875103107,1,15712,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855875103107,2,15713,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855878902724,0,15714,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855878902724,1,15715,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855878902724,2,15716,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855879302881,0,15717,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855879302881,1,15718,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855879302881,2,15719,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855879502923,0,15720,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855879502923,1,15721,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855879502923,2,15722,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855879703027,0,15723,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855879703027,1,15724,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855879703027,2,15725,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855880102959,0,15726,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855880102959,1,15727,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855880102959,2,15728,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855883902440,0,15729,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855883902440,1,15730,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855883902440,2,15731,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855884302376,0,15732,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855884302376,1,15733,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855884302376,2,15734,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855884502451,0,15735,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855884502451,1,15736,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855884502451,2,15737,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855884702467,0,15738,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855884702467,1,15739,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855884702467,2,15740,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855885102643,0,15741,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855885102643,1,15742,"Day,Clear"
16651261238721788858_2365_000_2385_000,1522855885102643,2,15743,"Day,Clear"
16652690380969095006_2580_000_2600_000,1550896979897259,0,15744,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896979897259,1,15745,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896979897259,2,15746,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896980297209,0,15747,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896980297209,1,15748,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896980297209,2,15749,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896980497207,0,15750,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896980497207,1,15751,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896980497207,2,15752,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896980697205,0,15753,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896980697205,1,15754,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896980697205,2,15755,"Night,Foggy"
16652690380969095006_2580_000_2600_000,1550896981097212,0,15756,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896981097212,1,15757,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896981097212,2,15758,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896984897187,0,15759,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896984897187,1,15760,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896984897187,2,15761,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896985297200,0,15762,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896985297200,1,15763,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896985297200,2,15764,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896985497196,0,15765,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896985497196,1,15766,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896985497196,2,15767,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896985697165,0,15768,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896985697165,1,15769,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896985697165,2,15770,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896986097169,0,15771,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896986097169,1,15772,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896986097169,2,15773,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896989886662,0,15774,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896989886662,1,15775,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896989886662,2,15776,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896990283944,0,15777,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896990283944,1,15778,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896990283944,2,15779,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896990482599,0,15780,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896990482599,1,15781,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896990482599,2,15782,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896990681143,0,15783,"Night,Rainy"
16652690380969095006_2580_000_2600_000,1550896990681143,1,15784,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896990681143,2,15785,"Night,Cloudy"
16652690380969095006_2580_000_2600_000,1550896991078238,0,15786,"Night,Foggy"
16652690380969095006_2580_000_2600_000,1550896991078238,1,15787,"Night,Clear"
16652690380969095006_2580_000_2600_000,1550896991078238,2,15788,"Night,Cloudy"
16676202516797441395_2460_000_2480_000,1551240814922427,0,15789,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240814922427,1,15790,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240814922427,2,15791,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240815522404,0,15792,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240815522404,1,15793,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240815522404,2,15794,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240816122484,0,15795,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240816122484,1,15796,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240816122484,2,15797,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240819922499,0,15798,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240819922499,1,15799,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240819922499,2,15800,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240820322518,0,15801,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240820322518,1,15802,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240820322518,2,15803,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240820522494,0,15804,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240820522494,1,15805,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240820522494,2,15806,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240820722492,0,15807,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240820722492,1,15808,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240820722492,2,15809,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240824922463,0,15810,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240824922463,1,15811,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240824922463,2,15812,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240825322445,0,15813,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240825322445,1,15814,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240825322445,2,15815,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240829917657,0,15816,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240829917657,1,15817,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240829917657,2,15818,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240830315569,0,15819,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240830315569,1,15820,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240830315569,2,15821,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240830514370,0,15822,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240830514370,1,15823,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240830514370,2,15824,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240830713120,0,15825,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240830713120,1,15826,"Night,Rainy"
16676202516797441395_2460_000_2480_000,1551240830713120,2,15827,"Night,Rainy"
16676683078119047936_300_000_320_000,1549997964373659,0,15828,"Day,Clear"
16676683078119047936_300_000_320_000,1549997964373659,1,15829,"Day,Clear"
16676683078119047936_300_000_320_000,1549997964373659,2,15830,"Day,Clear"
16676683078119047936_300_000_320_000,1549997964773679,0,15831,"Day,Clear"
16676683078119047936_300_000_320_000,1549997964773679,1,15832,"Day,Clear"
16676683078119047936_300_000_320_000,1549997964773679,2,15833,"Day,Clear"
16676683078119047936_300_000_320_000,1549997964973577,0,15834,"Day,Clear"
16676683078119047936_300_000_320_000,1549997964973577,1,15835,"Day,Clear"
16676683078119047936_300_000_320_000,1549997964973577,2,15836,"Day,Clear"
16676683078119047936_300_000_320_000,1549997965173489,0,15837,"Day,Clear"
16676683078119047936_300_000_320_000,1549997965173489,1,15838,"Day,Clear"
16676683078119047936_300_000_320_000,1549997965173489,2,15839,"Day,Clear"
16676683078119047936_300_000_320_000,1549997965573372,0,15840,"Day,Clear"
16676683078119047936_300_000_320_000,1549997965573372,1,15841,"Day,Clear"
16676683078119047936_300_000_320_000,1549997965573372,2,15842,"Day,Clear"
16676683078119047936_300_000_320_000,1549997969373610,0,15843,"Day,Clear"
16676683078119047936_300_000_320_000,1549997969373610,1,15844,"Day,Clear"
16676683078119047936_300_000_320_000,1549997969373610,2,15845,"Day,Clear"
16676683078119047936_300_000_320_000,1549997969773471,0,15846,"Day,Clear"
16676683078119047936_300_000_320_000,1549997969773471,1,15847,"Day,Clear"
16676683078119047936_300_000_320_000,1549997969773471,2,15848,"Day,Clear"
16676683078119047936_300_000_320_000,1549997969973443,0,15849,"Day,Clear"
16676683078119047936_300_000_320_000,1549997969973443,1,15850,"Day,Clear"
16676683078119047936_300_000_320_000,1549997969973443,2,15851,"Day,Clear"
16676683078119047936_300_000_320_000,1549997970173485,0,15852,"Day,Clear"
16676683078119047936_300_000_320_000,1549997970173485,1,15853,"Day,Clear"
16676683078119047936_300_000_320_000,1549997970173485,2,15854,"Day,Clear"
16676683078119047936_300_000_320_000,1549997970573641,0,15855,"Day,Clear"
16676683078119047936_300_000_320_000,1549997970573641,1,15856,"Day,Clear"
16676683078119047936_300_000_320_000,1549997970573641,2,15857,"Day,Clear"
16676683078119047936_300_000_320_000,1549997974373514,0,15858,"Day,Clear"
16676683078119047936_300_000_320_000,1549997974373514,1,15859,"Day,Clear"
16676683078119047936_300_000_320_000,1549997974373514,2,15860,"Day,Clear"
16676683078119047936_300_000_320_000,1549997974773713,0,15861,"Day,Clear"
16676683078119047936_300_000_320_000,1549997974773713,1,15862,"Day,Clear"
16676683078119047936_300_000_320_000,1549997974773713,2,15863,"Day,Clear"
16676683078119047936_300_000_320_000,1549997974973758,0,15864,"Day,Clear"
16676683078119047936_300_000_320_000,1549997974973758,1,15865,"Day,Clear"
16676683078119047936_300_000_320_000,1549997974973758,2,15866,"Day,Clear"
16676683078119047936_300_000_320_000,1549997975173758,0,15867,"Day,Clear"
16676683078119047936_300_000_320_000,1549997975173758,1,15868,"Day,Clear"
16676683078119047936_300_000_320_000,1549997975173758,2,15869,"Day,Clear"
16676683078119047936_300_000_320_000,1549997975573649,0,15870,"Day,Clear"
16676683078119047936_300_000_320_000,1549997975573649,1,15871,"Day,Clear"
16676683078119047936_300_000_320_000,1549997975573649,2,15872,"Day,Clear"
16676683078119047936_300_000_320_000,1549997979373917,0,15873,"Day,Clear"
16676683078119047936_300_000_320_000,1549997979373917,1,15874,"Day,Clear"
16676683078119047936_300_000_320_000,1549997979373917,2,15875,"Day,Clear"
16676683078119047936_300_000_320_000,1549997979773832,0,15876,"Day,Cloudy"
16676683078119047936_300_000_320_000,1549997979773832,1,15877,"Day,Clear"
16676683078119047936_300_000_320_000,1549997979773832,2,15878,"Day,Cloudy"
16676683078119047936_300_000_320_000,1549997979973754,0,15879,"Day,Cloudy"
16676683078119047936_300_000_320_000,1549997979973754,1,15880,"Day,Clear"
16676683078119047936_300_000_320_000,1549997979973754,2,15881,"Day,Cloudy"
16676683078119047936_300_000_320_000,1549997980173573,0,15882,"Day,Cloudy"
16676683078119047936_300_000_320_000,1549997980173573,1,15883,"Day,Clear"
16676683078119047936_300_000_320_000,1549997980173573,2,15884,"Day,Clear"
16676683078119047936_300_000_320_000,1549997980573504,0,15885,"Day,Cloudy"
16676683078119047936_300_000_320_000,1549997980573504,1,15886,"Day,Cloudy"
16676683078119047936_300_000_320_000,1549997980573504,2,15887,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304137475,0,15888,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304137475,1,15889,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304137475,2,15890,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304537477,0,15891,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304537477,1,15892,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304537477,2,15893,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304737470,0,15894,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304737470,1,15895,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304737470,2,15896,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304937441,0,15897,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304937441,1,15898,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178304937441,2,15899,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178305337455,0,15900,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178305337455,1,15901,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178305337455,2,15902,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309137540,0,15903,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309137540,1,15904,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309137540,2,15905,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309537549,0,15906,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309537549,1,15907,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309537549,2,15908,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309737562,0,15909,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309737562,1,15910,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309737562,2,15911,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309937578,0,15912,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309937578,1,15913,"Day,Clear"
16793466851577046940_2800_000_2820_000,1559178309937578,2,15914,"Day,Clear"
