image_index,context_name,context_frame,camera_id,condition
14315,16224018017168210482_6353_500_6373_500,1507676128279004,2,"Day,Sunny"
14316,16224018017168210482_6353_500_6373_500,1507676128478971,0,"Day,Sunny"
14317,16224018017168210482_6353_500_6373_500,1507676128478971,1,"Day,Sunny"
14318,16224018017168210482_6353_500_6373_500,1507676128478971,2,"Day,Sunny"
14319,16224018017168210482_6353_500_6373_500,1507676128878924,0,"Day,Sunny"
14320,16224018017168210482_6353_500_6373_500,1507676128878924,1,"Day,Sunny"
14321,16224018017168210482_6353_500_6373_500,1507676128878924,2,"Day,Sunny"
14322,16224018017168210482_6353_500_6373_500,1507676132678890,0,"Day,Sunny"
14323,16224018017168210482_6353_500_6373_500,1507676132678890,1,"Day,Sunny"
14324,16224018017168210482_6353_500_6373_500,1507676132678890,2,"Day,Sunny"
14325,16224018017168210482_6353_500_6373_500,1507676133078948,0,"Day,Sunny"
14326,16224018017168210482_6353_500_6373_500,1507676133078948,1,"Day,Sunny"
14327,16224018017168210482_6353_500_6373_500,1507676133078948,2,"Day,Sunny"
14328,16224018017168210482_6353_500_6373_500,1507676133278976,0,"Day,Sunny"
14329,16224018017168210482_6353_500_6373_500,1507676133278976,1,"Day,Sunny"
14330,16224018017168210482_6353_500_6373_500,1507676133278976,2,"Day,Sunny"
14331,16224018017168210482_6353_500_6373_500,1507676133478964,0,"Day,Sunny"
14332,16224018017168210482_6353_500_6373_500,1507676133478964,1,"Day,Sunny"
14333,16224018017168210482_6353_500_6373_500,1507676133478964,2,"Day,Sunny"
14334,16224018017168210482_6353_500_6373_500,1507676133878892,0,"Day,Sunny"
14335,16224018017168210482_6353_500_6373_500,1507676133878892,1,"Day,Sunny"
14336,16224018017168210482_6353_500_6373_500,1507676133878892,2,"Day,Sunny"
14337,16224018017168210482_6353_500_6373_500,1507676137679045,0,"Day,Sunny"
14338,16224018017168210482_6353_500_6373_500,1507676137679045,1,"Day,Sunny"
14339,16224018017168210482_6353_500_6373_500,1507676137679045,2,"Day,Sunny"
14340,16224018017168210482_6353_500_6373_500,1507676138079074,0,"Day,Sunny"
14341,16224018017168210482_6353_500_6373_500,1507676138079074,1,"Day,Sunny"
14342,16224018017168210482_6353_500_6373_500,1507676138079074,2,"Day,Sunny"
14343,16224018017168210482_6353_500_6373_500,1507676138279055,0,"Day,Sunny"
14344,16224018017168210482_6353_500_6373_500,1507676138279055,1,"Day,Sunny"
14345,16224018017168210482_6353_500_6373_500,1507676138279055,2,"Day,Sunny"
14346,16224018017168210482_6353_500_6373_500,1507676138479045,0,"Day,Sunny"
14347,16224018017168210482_6353_500_6373_500,1507676138479045,1,"Day,Sunny"
14348,16224018017168210482_6353_500_6373_500,1507676138479045,2,"Day,Sunny"
14349,16224018017168210482_6353_500_6373_500,1507676138879036,0,"Day,Sunny"
14350,16224018017168210482_6353_500_6373_500,1507676138879036,1,"Day,Sunny"
14351,16224018017168210482_6353_500_6373_500,1507676138879036,2,"Day,Sunny"
14352,16224018017168210482_6353_500_6373_500,1507676142678929,0,"Day,Sunny"
14353,16224018017168210482_6353_500_6373_500,1507676142678929,1,"Day,Sunny"
14354,16224018017168210482_6353_500_6373_500,1507676142678929,2,"Day,Sunny"
14355,16224018017168210482_6353_500_6373_500,1507676143079079,0,"Day,Sunny"
14356,16224018017168210482_6353_500_6373_500,1507676143079079,1,"Day,Sunny"
14357,16224018017168210482_6353_500_6373_500,1507676143079079,2,"Day,Sunny"
14358,16224018017168210482_6353_500_6373_500,1507676143279193,0,"Day,Sunny"
14359,16224018017168210482_6353_500_6373_500,1507676143279193,1,"Day,Sunny"
14360,16224018017168210482_6353_500_6373_500,1507676143279193,2,"Day,Sunny"
14361,16224018017168210482_6353_500_6373_500,1507676143479332,0,"Day,Sunny"
14362,16224018017168210482_6353_500_6373_500,1507676143479332,1,"Day,Sunny"
14363,16224018017168210482_6353_500_6373_500,1507676143479332,2,"Day,Sunny"
14364,16224018017168210482_6353_500_6373_500,1507676143879468,0,"Day,Sunny"
14365,16224018017168210482_6353_500_6373_500,1507676143879468,1,"Day,Sunny"
14366,16224018017168210482_6353_500_6373_500,1507676143879468,2,"Day,Sunny"
14367,16238753252899859750_1340_000_1360_000,1549066973297426,0,"Day,Rainy"
14368,16238753252899859750_1340_000_1360_000,1549066973297426,1,"Day,Rainy"
14369,16238753252899859750_1340_000_1360_000,1549066973297426,2,"Day,Rainy"
14370,16238753252899859750_1340_000_1360_000,1549066973697445,0,"Day,Rainy"
14371,16238753252899859750_1340_000_1360_000,1549066973697445,1,"Day,Rainy"
14372,16238753252899859750_1340_000_1360_000,1549066973697445,2,"Day,Rainy"
14373,16238753252899859750_1340_000_1360_000,1549066973897422,0,"Day,Rainy"
14374,16238753252899859750_1340_000_1360_000,1549066973897422,1,"Day,Rainy"
14375,16238753252899859750_1340_000_1360_000,1549066973897422,2,"Day,Rainy"
14376,16238753252899859750_1340_000_1360_000,1549066974097414,0,"Day,Rainy"
14377,16238753252899859750_1340_000_1360_000,1549066974097414,1,"Day,Rainy"
14378,16238753252899859750_1340_000_1360_000,1549066974097414,2,"Day,Rainy"
14379,16238753252899859750_1340_000_1360_000,1549066974497474,0,"Day,Rainy"
14380,16238753252899859750_1340_000_1360_000,1549066974497474,1,"Day,Rainy"
14381,16238753252899859750_1340_000_1360_000,1549066974497474,2,"Day,Foggy"
14382,16238753252899859750_1340_000_1360_000,1549066978297443,0,"Day,Rainy"
14383,16238753252899859750_1340_000_1360_000,1549066978297443,1,"Day,Rainy"
14384,16238753252899859750_1340_000_1360_000,1549066978297443,2,"Day,Foggy"
14385,16238753252899859750_1340_000_1360_000,1549066978697344,0,"Day,Rainy"
14386,16238753252899859750_1340_000_1360_000,1549066978697344,1,"Day,Rainy"
14387,16238753252899859750_1340_000_1360_000,1549066978697344,2,"Day,Rainy"
14388,16238753252899859750_1340_000_1360_000,1549066978897355,0,"Day,Rainy"
14389,16238753252899859750_1340_000_1360_000,1549066978897355,1,"Day,Rainy"
14390,16238753252899859750_1340_000_1360_000,1549066978897355,2,"Day,Rainy"
14391,16238753252899859750_1340_000_1360_000,1549066979097367,0,"Day,Rainy"
14392,16238753252899859750_1340_000_1360_000,1549066979097367,1,"Day,Rainy"
14393,16238753252899859750_1340_000_1360_000,1549066979097367,2,"Day,Rainy"
14394,16238753252899859750_1340_000_1360_000,1549066979497343,0,"Day,Rainy"
14395,16238753252899859750_1340_000_1360_000,1549066979497343,1,"Day,Rainy"
14396,16238753252899859750_1340_000_1360_000,1549066979497343,2,"Day,Rainy"
14397,16238753252899859750_1340_000_1360_000,1549066983297656,0,"Day,Rainy"
14398,16238753252899859750_1340_000_1360_000,1549066983297656,1,"Day,Rainy"
14399,16238753252899859750_1340_000_1360_000,1549066983297656,2,"Day,Rainy"
14400,16238753252899859750_1340_000_1360_000,1549066983697682,0,"Day,Rainy"
14401,16238753252899859750_1340_000_1360_000,1549066983697682,1,"Day,Rainy"
14402,16238753252899859750_1340_000_1360_000,1549066983697682,2,"Day,Rainy"
14403,16238753252899859750_1340_000_1360_000,1549066983897685,0,"Day,Rainy"
14404,16238753252899859750_1340_000_1360_000,1549066983897685,1,"Day,Foggy"
14405,16238753252899859750_1340_000_1360_000,1549066983897685,2,"Day,Rainy"
14406,16238753252899859750_1340_000_1360_000,1549066984097644,0,"Day,Rainy"
14407,16238753252899859750_1340_000_1360_000,1549066984097644,1,"Day,Foggy"
14408,16238753252899859750_1340_000_1360_000,1549066984097644,2,"Day,Rainy"
14409,16238753252899859750_1340_000_1360_000,1549066984497531,0,"Day,Rainy"
14410,16238753252899859750_1340_000_1360_000,1549066984497531,1,"Day,Rainy"
14411,16238753252899859750_1340_000_1360_000,1549066984497531,2,"Day,Rainy"
14412,16238753252899859750_1340_000_1360_000,1549066988297287,0,"Day,Rainy"
14413,16238753252899859750_1340_000_1360_000,1549066988297287,1,"Day,Rainy"
14414,16238753252899859750_1340_000_1360_000,1549066988297287,2,"Day,Rainy"
14415,16238753252899859750_1340_000_1360_000,1549066988697341,0,"Day,Rainy"
14416,16238753252899859750_1340_000_1360_000,1549066988697341,1,"Day,Rainy"
14417,16238753252899859750_1340_000_1360_000,1549066988697341,2,"Day,Rainy"
14418,16238753252899859750_1340_000_1360_000,1549066988897341,0,"Day,Rainy"
14419,16238753252899859750_1340_000_1360_000,1549066988897341,1,"Day,Rainy"
14420,16238753252899859750_1340_000_1360_000,1549066988897341,2,"Day,Rainy"
14421,16238753252899859750_1340_000_1360_000,1549066989097355,0,"Day,Rainy"
14422,16238753252899859750_1340_000_1360_000,1549066989097355,1,"Day,Rainy"
14423,16238753252899859750_1340_000_1360_000,1549066989097355,2,"Day,Rainy"
14424,16238753252899859750_1340_000_1360_000,1549066989497347,0,"Day,Rainy"
14425,16238753252899859750_1340_000_1360_000,1549066989497347,1,"Day,Rainy"
14426,16238753252899859750_1340_000_1360_000,1549066989497347,2,"Day,Rainy"
14427,16262849101474060261_3459_585_3479_585,1508786738428703,0,"Day,Sunny"
14428,16262849101474060261_3459_585_3479_585,1508786738428703,1,"Day,Sunny"
14429,16262849101474060261_3459_585_3479_585,1508786738428703,2,"Day,Sunny"
14430,16262849101474060261_3459_585_3479_585,1508786738828551,0,"Day,Sunny"
14431,16262849101474060261_3459_585_3479_585,1508786738828551,1,"Day,Sunny"
14432,16262849101474060261_3459_585_3479_585,1508786738828551,2,"Day,Sunny"
14433,16262849101474060261_3459_585_3479_585,1508786739028439,0,"Day,Sunny"
14434,16262849101474060261_3459_585_3479_585,1508786739028439,1,"Day,Sunny"
14435,16262849101474060261_3459_585_3479_585,1508786739028439,2,"Day,Sunny"
14436,16262849101474060261_3459_585_3479_585,1508786739228436,0,"Day,Sunny"
14437,16262849101474060261_3459_585_3479_585,1508786739228436,1,"Day,Sunny"
14438,16262849101474060261_3459_585_3479_585,1508786739228436,2,"Day,Sunny"
14439,16262849101474060261_3459_585_3479_585,1508786739628322,0,"Day,Sunny"
14440,16262849101474060261_3459_585_3479_585,1508786739628322,1,"Day,Sunny"
14441,16262849101474060261_3459_585_3479_585,1508786739628322,2,"Day,Sunny"
14442,16262849101474060261_3459_585_3479_585,1508786743427657,0,"Day,Sunny"
14443,16262849101474060261_3459_585_3479_585,1508786743427657,1,"Day,Sunny"
14444,16262849101474060261_3459_585_3479_585,1508786743427657,2,"Day,Sunny"
14445,16262849101474060261_3459_585_3479_585,1508786743827716,0,"Day,Sunny"
14446,16262849101474060261_3459_585_3479_585,1508786743827716,1,"Day,Sunny"
14447,16262849101474060261_3459_585_3479_585,1508786743827716,2,"Day,Sunny"
14448,16262849101474060261_3459_585_3479_585,1508786744027716,0,"Day,Sunny"
14449,16262849101474060261_3459_585_3479_585,1508786744027716,1,"Day,Sunny"
14450,16262849101474060261_3459_585_3479_585,1508786744027716,2,"Day,Sunny"
14451,16262849101474060261_3459_585_3479_585,1508786744227821,0,"Day,Sunny"
14452,16262849101474060261_3459_585_3479_585,1508786744227821,1,"Day,Sunny"
14453,16262849101474060261_3459_585_3479_585,1508786744227821,2,"Day,Sunny"
14454,16262849101474060261_3459_585_3479_585,1508786744628000,0,"Day,Sunny"
14455,16262849101474060261_3459_585_3479_585,1508786744628000,1,"Day,Sunny"
14456,16262849101474060261_3459_585_3479_585,1508786744628000,2,"Day,Sunny"
14457,16262849101474060261_3459_585_3479_585,1508786748428145,0,"Day,Sunny"
14458,16262849101474060261_3459_585_3479_585,1508786748428145,1,"Day,Sunny"
14459,16262849101474060261_3459_585_3479_585,1508786748428145,2,"Day,Sunny"
14460,16262849101474060261_3459_585_3479_585,1508786748828257,0,"Day,Sunny"
14461,16262849101474060261_3459_585_3479_585,1508786748828257,1,"Day,Sunny"
14462,16262849101474060261_3459_585_3479_585,1508786748828257,2,"Day,Sunny"
14463,16262849101474060261_3459_585_3479_585,1508786749028329,0,"Day,Sunny"
14464,16262849101474060261_3459_585_3479_585,1508786749028329,1,"Day,Sunny"
14465,16262849101474060261_3459_585_3479_585,1508786749028329,2,"Day,Sunny"
14466,16262849101474060261_3459_585_3479_585,1508786749228399,0,"Day,Sunny"
14467,16262849101474060261_3459_585_3479_585,1508786749228399,1,"Day,Sunny"
14468,16262849101474060261_3459_585_3479_585,1508786749228399,2,"Day,Sunny"
14469,16262849101474060261_3459_585_3479_585,1508786749628507,0,"Day,Sunny"
14470,16262849101474060261_3459_585_3479_585,1508786749628507,1,"Day,Sunny"
14471,16262849101474060261_3459_585_3479_585,1508786749628507,2,"Day,Sunny"
14472,16262849101474060261_3459_585_3479_585,1508786753428062,0,"Day,Sunny"
14473,16262849101474060261_3459_585_3479_585,1508786753428062,1,"Day,Sunny"
14474,16262849101474060261_3459_585_3479_585,1508786753428062,2,"Day,Sunny"
14475,16262849101474060261_3459_585_3479_585,1508786753828245,0,"Day,Sunny"
14476,16262849101474060261_3459_585_3479_585,1508786753828245,1,"Day,Sunny"
14477,16262849101474060261_3459_585_3479_585,1508786753828245,2,"Day,Sunny"
14478,16262849101474060261_3459_585_3479_585,1508786754028364,0,"Day,Sunny"
14479,16262849101474060261_3459_585_3479_585,1508786754028364,1,"Day,Sunny"
14480,16262849101474060261_3459_585_3479_585,1508786754028364,2,"Day,Sunny"
14481,16262849101474060261_3459_585_3479_585,1508786754228477,0,"Day,Sunny"
14482,16262849101474060261_3459_585_3479_585,1508786754228477,1,"Day,Sunny"
14483,16262849101474060261_3459_585_3479_585,1508786754228477,2,"Day,Sunny"
14484,16262849101474060261_3459_585_3479_585,1508786754628500,0,"Day,Sunny"
14485,16262849101474060261_3459_585_3479_585,1508786754628500,1,"Day,Sunny"
14486,16262849101474060261_3459_585_3479_585,1508786754628500,2,"Day,Sunny"
14487,16331619444570993520_1020_000_1040_000,1557886694947446,0,"Day,Sunny"
14488,16331619444570993520_1020_000_1040_000,1557886694947446,1,"Day,Sunny"
14489,16331619444570993520_1020_000_1040_000,1557886694947446,2,"Day,Sunny"
14490,16331619444570993520_1020_000_1040_000,1557886695347469,0,"Day,Sunny"
14491,16331619444570993520_1020_000_1040_000,1557886695347469,1,"Day,Sunny"
14492,16331619444570993520_1020_000_1040_000,1557886695347469,2,"Day,Sunny"
14493,16331619444570993520_1020_000_1040_000,1557886695547519,0,"Day,Rainy"
14494,16331619444570993520_1020_000_1040_000,1557886695547519,1,"Day,Sunny"
14495,16331619444570993520_1020_000_1040_000,1557886695547519,2,"Day,Sunny"
14496,16331619444570993520_1020_000_1040_000,1557886695747496,0,"Day,Sunny"
14497,16331619444570993520_1020_000_1040_000,1557886695747496,1,"Night,Sunny"
14498,16331619444570993520_1020_000_1040_000,1557886695747496,2,"Day,Sunny"
14499,16331619444570993520_1020_000_1040_000,1557886696147400,0,"Day,Cloudy"
14500,16331619444570993520_1020_000_1040_000,1557886696147400,1,"Night,Sunny"
14501,16331619444570993520_1020_000_1040_000,1557886696147400,2,"Day,Sunny"
14502,16331619444570993520_1020_000_1040_000,1557886699947194,0,"Night,Cloudy"
14503,16331619444570993520_1020_000_1040_000,1557886699947194,1,"Day,Sunny"
14504,16331619444570993520_1020_000_1040_000,1557886699947194,2,"Day,Sunny"
14505,16331619444570993520_1020_000_1040_000,1557886700347139,0,"Day,Cloudy"
14506,16331619444570993520_1020_000_1040_000,1557886700347139,1,"Day,Sunny"
14507,16331619444570993520_1020_000_1040_000,1557886700347139,2,"Day,Sunny"
14508,16331619444570993520_1020_000_1040_000,1557886700547185,0,"Day,Cloudy"
14509,16331619444570993520_1020_000_1040_000,1557886700547185,1,"Day,Sunny"
14510,16331619444570993520_1020_000_1040_000,1557886700547185,2,"Day,Sunny"
14511,16331619444570993520_1020_000_1040_000,1557886700747219,0,"Day,Cloudy"
14512,16331619444570993520_1020_000_1040_000,1557886700747219,1,"Day,Rainy"
14513,16331619444570993520_1020_000_1040_000,1557886700747219,2,"Day,Sunny"
14514,16331619444570993520_1020_000_1040_000,1557886701147295,0,"Day,Cloudy"
14515,16331619444570993520_1020_000_1040_000,1557886701147295,1,"Day,Sunny"
14516,16331619444570993520_1020_000_1040_000,1557886701147295,2,"Day,Sunny"
14517,16331619444570993520_1020_000_1040_000,1557886704947529,0,"Day,Sunny"
14518,16331619444570993520_1020_000_1040_000,1557886704947529,1,"Day,Sunny"
14519,16331619444570993520_1020_000_1040_000,1557886704947529,2,"Day,Sunny"
14520,16331619444570993520_1020_000_1040_000,1557886705347627,0,"Day,Cloudy"
14521,16331619444570993520_1020_000_1040_000,1557886705347627,1,"Day,Sunny"
14522,16331619444570993520_1020_000_1040_000,1557886705347627,2,"Day,Cloudy"
14523,16331619444570993520_1020_000_1040_000,1557886705547763,0,"Day,Cloudy"
14524,16331619444570993520_1020_000_1040_000,1557886705547763,1,"Day,Sunny"
14525,16331619444570993520_1020_000_1040_000,1557886705547763,2,"Day,Cloudy"
14526,16331619444570993520_1020_000_1040_000,1557886705747856,0,"Day,Sunny"
14527,16331619444570993520_1020_000_1040_000,1557886705747856,1,"Day,Sunny"
14528,16331619444570993520_1020_000_1040_000,1557886705747856,2,"Day,Sunny"
14529,16331619444570993520_1020_000_1040_000,1557886706147795,0,"Day,Sunny"
14530,16331619444570993520_1020_000_1040_000,1557886706147795,1,"Day,Sunny"
14531,16331619444570993520_1020_000_1040_000,1557886706147795,2,"Day,Sunny"
14532,16331619444570993520_1020_000_1040_000,1557886709948076,0,"Day,Sunny"
14533,16331619444570993520_1020_000_1040_000,1557886709948076,1,"Day,Sunny"
14534,16331619444570993520_1020_000_1040_000,1557886709948076,2,"Day,Sunny"
14535,16331619444570993520_1020_000_1040_000,1557886710347591,0,"Day,Sunny"
14536,16331619444570993520_1020_000_1040_000,1557886710347591,1,"Day,Rainy"
14537,16331619444570993520_1020_000_1040_000,1557886710347591,2,"Day,Sunny"
14538,16331619444570993520_1020_000_1040_000,1557886710547261,0,"Day,Sunny"
14539,16331619444570993520_1020_000_1040_000,1557886710547261,1,"Day,Sunny"
14540,16331619444570993520_1020_000_1040_000,1557886710547261,2,"Day,Sunny"
14541,16331619444570993520_1020_000_1040_000,1557886710746963,0,"Night,Sunny"
14542,16331619444570993520_1020_000_1040_000,1557886710746963,1,"Day,Rainy"
14543,16331619444570993520_1020_000_1040_000,1557886710746963,2,"Day,Sunny"
14544,16331619444570993520_1020_000_1040_000,1557886711146487,0,"Day,Sunny"
14545,16331619444570993520_1020_000_1040_000,1557886711146487,1,"Day,Rainy"
14546,16331619444570993520_1020_000_1040_000,1557886711146487,2,"Day,Sunny"
14547,16336545122307923741_486_637_506_637,1510164499638227,0,"Day,Sunny"
14548,16336545122307923741_486_637_506_637,1510164499638227,1,"Day,Sunny"
14549,16336545122307923741_486_637_506_637,1510164499638227,2,"Day,Sunny"
14550,16336545122307923741_486_637_506_637,1510164500038359,0,"Day,Sunny"
14551,16336545122307923741_486_637_506_637,1510164500038359,1,"Day,Sunny"
14552,16336545122307923741_486_637_506_637,1510164500038359,2,"Day,Sunny"
14553,16336545122307923741_486_637_506_637,1510164500238414,0,"Day,Sunny"
14554,16336545122307923741_486_637_506_637,1510164500238414,1,"Day,Sunny"
14555,16336545122307923741_486_637_506_637,1510164500238414,2,"Day,Sunny"
14556,16336545122307923741_486_637_506_637,1510164500438411,0,"Day,Sunny"
14557,16336545122307923741_486_637_506_637,1510164500438411,1,"Day,Sunny"
14558,16336545122307923741_486_637_506_637,1510164500438411,2,"Day,Sunny"
14559,16336545122307923741_486_637_506_637,1510164500838424,0,"Day,Sunny"
14560,16336545122307923741_486_637_506_637,1510164500838424,1,"Day,Sunny"
14561,16336545122307923741_486_637_506_637,1510164500838424,2,"Day,Sunny"
14562,16336545122307923741_486_637_506_637,1510164504638044,0,"Day,Sunny"
14563,16336545122307923741_486_637_506_637,1510164504638044,1,"Day,Sunny"
14564,16336545122307923741_486_637_506_637,1510164504638044,2,"Day,Sunny"
14565,16336545122307923741_486_637_506_637,1510164505037921,0,"Day,Sunny"
14566,16336545122307923741_486_637_506_637,1510164505037921,1,"Day,Sunny"
14567,16336545122307923741_486_637_506_637,1510164505037921,2,"Day,Sunny"
14568,16336545122307923741_486_637_506_637,1510164505238010,0,"Day,Sunny"
14569,16336545122307923741_486_637_506_637,1510164505238010,1,"Day,Sunny"
14570,16336545122307923741_486_637_506_637,1510164505238010,2,"Day,Sunny"
14571,16336545122307923741_486_637_506_637,1510164505438101,0,"Day,Sunny"
14572,16336545122307923741_486_637_506_637,1510164505438101,1,"Day,Sunny"
14573,16336545122307923741_486_637_506_637,1510164505438101,2,"Day,Sunny"
14574,16336545122307923741_486_637_506_637,1510164505838147,0,"Day,Sunny"
14575,16336545122307923741_486_637_506_637,1510164505838147,1,"Day,Sunny"
14576,16336545122307923741_486_637_506_637,1510164505838147,2,"Day,Sunny"
14577,16336545122307923741_486_637_506_637,1510164509638290,0,"Day,Sunny"
14578,16336545122307923741_486_637_506_637,1510164509638290,1,"Day,Sunny"
14579,16336545122307923741_486_637_506_637,1510164509638290,2,"Day,Sunny"
14580,16336545122307923741_486_637_506_637,1510164510038410,0,"Day,Sunny"
14581,16336545122307923741_486_637_506_637,1510164510038410,1,"Day,Sunny"
14582,16336545122307923741_486_637_506_637,1510164510038410,2,"Day,Sunny"
14583,16336545122307923741_486_637_506_637,1510164510238379,0,"Day,Sunny"
14584,16336545122307923741_486_637_506_637,1510164510238379,1,"Day,Sunny"
14585,16336545122307923741_486_637_506_637,1510164510238379,2,"Day,Sunny"
14586,16336545122307923741_486_637_506_637,1510164510438418,0,"Day,Sunny"
14587,16336545122307923741_486_637_506_637,1510164510438418,1,"Day,Sunny"
14588,16336545122307923741_486_637_506_637,1510164510438418,2,"Day,Sunny"
14589,16336545122307923741_486_637_506_637,1510164510838376,0,"Day,Sunny"
14590,16336545122307923741_486_637_506_637,1510164510838376,1,"Day,Sunny"
14591,16336545122307923741_486_637_506_637,1510164510838376,2,"Day,Sunny"
14592,16336545122307923741_486_637_506_637,1510164514638464,0,"Day,Sunny"
14593,16336545122307923741_486_637_506_637,1510164514638464,1,"Day,Sunny"
14594,16336545122307923741_486_637_506_637,1510164514638464,2,"Day,Sunny"
14595,16336545122307923741_486_637_506_637,1510164515038368,0,"Day,Sunny"
14596,16336545122307923741_486_637_506_637,1510164515038368,1,"Day,Sunny"
14597,16336545122307923741_486_637_506_637,1510164515038368,2,"Day,Sunny"
14598,16336545122307923741_486_637_506_637,1510164515238409,0,"Day,Sunny"
14599,16336545122307923741_486_637_506_637,1510164515238409,1,"Day,Sunny"
14600,16336545122307923741_486_637_506_637,1510164515238409,2,"Day,Sunny"
14601,16336545122307923741_486_637_506_637,1510164515438424,0,"Day,Sunny"
14602,16336545122307923741_486_637_506_637,1510164515438424,1,"Day,Sunny"
14603,16336545122307923741_486_637_506_637,1510164515438424,2,"Day,Sunny"
14604,16336545122307923741_486_637_506_637,1510164515838543,0,"Day,Sunny"
14605,16336545122307923741_486_637_506_637,1510164515838543,1,"Day,Sunny"
14606,16336545122307923741_486_637_506_637,1510164515838543,2,"Day,Sunny"
14607,16341778301681295961_178_800_198_800,1508888858587461,0,"Day,Sunny"
14608,16341778301681295961_178_800_198_800,1508888858587461,1,"Day,Sunny"
14609,16341778301681295961_178_800_198_800,1508888858587461,2,"Day,Sunny"
14610,16341778301681295961_178_800_198_800,1508888858987463,0,"Day,Sunny"
14611,16341778301681295961_178_800_198_800,1508888858987463,1,"Day,Sunny"
14612,16341778301681295961_178_800_198_800,1508888858987463,2,"Day,Sunny"
14613,16341778301681295961_178_800_198_800,1508888859187454,0,"Day,Sunny"
14614,16341778301681295961_178_800_198_800,1508888859187454,1,"Day,Sunny"
14615,16341778301681295961_178_800_198_800,1508888859187454,2,"Day,Sunny"
14616,16341778301681295961_178_800_198_800,1508888859387456,0,"Day,Sunny"
14617,16341778301681295961_178_800_198_800,1508888859387456,1,"Day,Sunny"
14618,16341778301681295961_178_800_198_800,1508888859387456,2,"Day,Sunny"
14619,16341778301681295961_178_800_198_800,1508888859787513,0,"Day,Sunny"
14620,16341778301681295961_178_800_198_800,1508888859787513,1,"Day,Sunny"
14621,16341778301681295961_178_800_198_800,1508888859787513,2,"Day,Sunny"
14622,16341778301681295961_178_800_198_800,1508888863587549,0,"Day,Sunny"
14623,16341778301681295961_178_800_198_800,1508888863587549,1,"Day,Sunny"
14624,16341778301681295961_178_800_198_800,1508888863587549,2,"Day,Sunny"
14625,16341778301681295961_178_800_198_800,1508888863987422,0,"Day,Sunny"
14626,16341778301681295961_178_800_198_800,1508888863987422,1,"Day,Sunny"
14627,16341778301681295961_178_800_198_800,1508888863987422,2,"Day,Sunny"
14628,16341778301681295961_178_800_198_800,1508888864187374,0,"Day,Sunny"
14629,16341778301681295961_178_800_198_800,1508888864187374,1,"Day,Sunny"
14630,16341778301681295961_178_800_198_800,1508888864187374,2,"Day,Sunny"
14631,16341778301681295961_178_800_198_800,1508888864387307,0,"Day,Sunny"
14632,16341778301681295961_178_800_198_800,1508888864387307,1,"Day,Sunny"
14633,16341778301681295961_178_800_198_800,1508888864387307,2,"Day,Sunny"
14634,16341778301681295961_178_800_198_800,1508888864787275,0,"Day,Sunny"
14635,16341778301681295961_178_800_198_800,1508888864787275,1,"Day,Sunny"
14636,16341778301681295961_178_800_198_800,1508888864787275,2,"Day,Sunny"
14637,16341778301681295961_178_800_198_800,1508888868587523,0,"Day,Sunny"
14638,16341778301681295961_178_800_198_800,1508888868587523,1,"Day,Sunny"
14639,16341778301681295961_178_800_198_800,1508888868587523,2,"Day,Sunny"
14640,16341778301681295961_178_800_198_800,1508888868987336,0,"Day,Sunny"
14641,16341778301681295961_178_800_198_800,1508888868987336,1,"Day,Sunny"
14642,16341778301681295961_178_800_198_800,1508888868987336,2,"Day,Sunny"
14643,16341778301681295961_178_800_198_800,1508888869187289,0,"Day,Sunny"
14644,16341778301681295961_178_800_198_800,1508888869187289,1,"Day,Sunny"
14645,16341778301681295961_178_800_198_800,1508888869187289,2,"Day,Sunny"
14646,16341778301681295961_178_800_198_800,1508888869387248,0,"Day,Sunny"
14647,16341778301681295961_178_800_198_800,1508888869387248,1,"Day,Sunny"
14648,16341778301681295961_178_800_198_800,1508888869387248,2,"Day,Sunny"
14649,16341778301681295961_178_800_198_800,1508888869787289,0,"Day,Sunny"
14650,16341778301681295961_178_800_198_800,1508888869787289,1,"Day,Sunny"
14651,16341778301681295961_178_800_198_800,1508888869787289,2,"Day,Sunny"
14652,16341778301681295961_178_800_198_800,1508888873587715,0,"Day,Sunny"
14653,16341778301681295961_178_800_198_800,1508888873587715,1,"Day,Sunny"
14654,16341778301681295961_178_800_198_800,1508888873587715,2,"Day,Sunny"
14655,16341778301681295961_178_800_198_800,1508888873987668,0,"Day,Sunny"
14656,16341778301681295961_178_800_198_800,1508888873987668,1,"Day,Sunny"
14657,16341778301681295961_178_800_198_800,1508888873987668,2,"Day,Sunny"
14658,16341778301681295961_178_800_198_800,1508888874187588,0,"Day,Sunny"
14659,16341778301681295961_178_800_198_800,1508888874187588,1,"Day,Sunny"
14660,16341778301681295961_178_800_198_800,1508888874187588,2,"Day,Sunny"
14661,16341778301681295961_178_800_198_800,1508888874387509,0,"Day,Sunny"
14662,16341778301681295961_178_800_198_800,1508888874387509,1,"Day,Sunny"
14663,16341778301681295961_178_800_198_800,1508888874387509,2,"Day,Sunny"
14664,16341778301681295961_178_800_198_800,1508888874787579,0,"Day,Sunny"
14665,16341778301681295961_178_800_198_800,1508888874787579,1,"Day,Sunny"
14666,16341778301681295961_178_800_198_800,1508888874787579,2,"Day,Sunny"
14667,16345319168590318167_1420_000_1440_000,1553525896708236,0,"Day,Sunny"
14668,16345319168590318167_1420_000_1440_000,1553525896708236,1,"Day,Sunny"
14669,16345319168590318167_1420_000_1440_000,1553525896708236,2,"Day,Cloudy"
