context_name,context_frame,camera_id,image_index,condition
4575389405178805994_4900_000_4920_000,1544724530097465,1,2428,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530097465,2,2429,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530297474,0,2430,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530297474,1,2431,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530297474,2,2432,"Day,Cloudy"
4575389405178805994_4900_000_4920_000,1544724530497473,0,2433,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530497473,1,2434,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530497473,2,2435,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530697506,0,2436,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530697506,1,2437,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530697506,2,2438,"Day,Rainy"
4575389405178805994_4900_000_4920_000,1544724530897512,0,2439,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530897512,1,2440,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724530897512,2,2441,"Day,Rainy"
4575389405178805994_4900_000_4920_000,1544724531097479,0,2442,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724531097479,1,2443,"Day,Cloudy"
4575389405178805994_4900_000_4920_000,1544724531097479,2,2444,"Day,Rainy"
4575389405178805994_4900_000_4920_000,1544724531297439,0,2445,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724531297439,1,2446,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724531297439,2,2447,"Day,Cloudy"
4575389405178805994_4900_000_4920_000,1544724531497418,0,2448,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724531497418,1,2449,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724531497418,2,2450,"Day,Rainy"
4575389405178805994_4900_000_4920_000,1544724531697412,0,2451,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724531697412,1,2452,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724531697412,2,2453,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724531897411,0,2454,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724531897411,1,2455,"Day,Rainy"
4575389405178805994_4900_000_4920_000,1544724531897411,2,2456,"Day,Cloudy"
4575389405178805994_4900_000_4920_000,1544724532097440,0,2457,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532097440,1,2458,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532097440,2,2459,"Day,Cloudy"
4575389405178805994_4900_000_4920_000,1544724532297416,0,2460,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532297416,1,2461,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532297416,2,2462,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532497424,0,2463,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532497424,1,2464,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532497424,2,2465,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532697426,0,2466,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532697426,1,2467,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532697426,2,2468,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532897408,0,2469,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532897408,1,2470,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724532897408,2,2471,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533097398,0,2472,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533097398,1,2473,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533097398,2,2474,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533297395,0,2475,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533297395,1,2476,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533297395,2,2477,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533497428,0,2478,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533497428,1,2479,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533497428,2,2480,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533697427,0,2481,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533697427,1,2482,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533697427,2,2483,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533897473,0,2484,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533897473,1,2485,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724533897473,2,2486,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534097469,0,2487,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534097469,1,2488,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534097469,2,2489,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534297470,0,2490,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534297470,1,2491,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534297470,2,2492,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534497481,0,2493,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534497481,1,2494,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534497481,2,2495,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534697447,0,2496,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534697447,1,2497,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534697447,2,2498,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534897482,0,2499,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534897482,1,2500,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724534897482,2,2501,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535097478,0,2502,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535097478,1,2503,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535097478,2,2504,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535297513,0,2505,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535297513,1,2506,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535297513,2,2507,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535497490,0,2508,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535497490,1,2509,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535497490,2,2510,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535697524,0,2511,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535697524,1,2512,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535697524,2,2513,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535897521,0,2514,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535897521,1,2515,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724535897521,2,2516,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536097522,0,2517,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536097522,1,2518,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536097522,2,2519,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536297497,0,2520,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536297497,1,2521,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536297497,2,2522,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536497467,0,2523,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536497467,1,2524,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536497467,2,2525,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536697468,0,2526,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536697468,1,2527,"Day,Clear"
4575389405178805994_4900_000_4920_000,1544724536697468,2,2528,"Day,Clear"
4759225533437988401_800_000_820_000,1557276794997106,0,2529,"Day,Clear"
4759225533437988401_800_000_820_000,1557276794997106,1,2530,"Day,Cloudy"
4759225533437988401_800_000_820_000,1557276794997106,2,2531,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795196926,0,2532,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795196926,1,2533,"Day,Rainy"
4759225533437988401_800_000_820_000,1557276795196926,2,2534,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795396828,0,2535,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795396828,1,2536,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795396828,2,2537,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795596761,0,2538,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795596761,1,2539,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795596761,2,2540,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795796767,0,2541,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795796767,1,2542,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795796767,2,2543,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795996742,0,2544,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795996742,1,2545,"Day,Clear"
4759225533437988401_800_000_820_000,1557276795996742,2,2546,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796196786,0,2547,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796196786,1,2548,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796196786,2,2549,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796396761,0,2550,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796396761,1,2551,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796396761,2,2552,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796596772,0,2553,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796596772,1,2554,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796596772,2,2555,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796796811,0,2556,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796796811,1,2557,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796796811,2,2558,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796996891,0,2559,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796996891,1,2560,"Day,Clear"
4759225533437988401_800_000_820_000,1557276796996891,2,2561,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797196976,0,2562,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797196976,1,2563,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797196976,2,2564,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797397041,0,2565,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797397041,1,2566,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797397041,2,2567,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797597081,0,2568,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797597081,1,2569,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797597081,2,2570,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797797121,0,2571,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797797121,1,2572,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797797121,2,2573,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797997168,0,2574,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797997168,1,2575,"Day,Clear"
4759225533437988401_800_000_820_000,1557276797997168,2,2576,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798197178,0,2577,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798197178,1,2578,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798197178,2,2579,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798397232,0,2580,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798397232,1,2581,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798397232,2,2582,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798597207,0,2583,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798597207,1,2584,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798597207,2,2585,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798797223,0,2586,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798797223,1,2587,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798797223,2,2588,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798997202,0,2589,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798997202,1,2590,"Day,Clear"
4759225533437988401_800_000_820_000,1557276798997202,2,2591,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799197137,0,2592,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799197137,1,2593,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799197137,2,2594,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799397101,0,2595,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799397101,1,2596,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799397101,2,2597,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799597066,0,2598,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799597066,1,2599,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799597066,2,2600,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799797070,0,2601,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799797070,1,2602,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799797070,2,2603,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799997077,0,2604,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799997077,1,2605,"Day,Clear"
4759225533437988401_800_000_820_000,1557276799997077,2,2606,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800197120,0,2607,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800197120,1,2608,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800197120,2,2609,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800397166,0,2610,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800397166,1,2611,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800397166,2,2612,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800597250,0,2613,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800597250,1,2614,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800597250,2,2615,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800797293,0,2616,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800797293,1,2617,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800797293,2,2618,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800997337,0,2619,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800997337,1,2620,"Day,Clear"
4759225533437988401_800_000_820_000,1557276800997337,2,2621,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801197345,0,2622,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801197345,1,2623,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801197345,2,2624,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801397387,0,2625,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801397387,1,2626,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801397387,2,2627,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801597392,0,2628,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801597392,1,2629,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801597392,2,2630,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801797401,0,2631,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801797401,1,2632,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801797401,2,2633,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801997410,0,2634,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801997410,1,2635,"Day,Clear"
4759225533437988401_800_000_820_000,1557276801997410,2,2636,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802197424,0,2637,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802197424,1,2638,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802197424,2,2639,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802397433,0,2640,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802397433,1,2641,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802397433,2,2642,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802597438,0,2643,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802597438,1,2644,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802597438,2,2645,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802797425,0,2646,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802797425,1,2647,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802797425,2,2648,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802997393,0,2649,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802997393,1,2650,"Day,Clear"
4759225533437988401_800_000_820_000,1557276802997393,2,2651,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803197445,0,2652,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803197445,1,2653,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803197445,2,2654,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803397491,0,2655,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803397491,1,2656,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803397491,2,2657,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803597545,0,2658,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803597545,1,2659,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803597545,2,2660,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803797601,0,2661,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803797601,1,2662,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803797601,2,2663,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803997614,0,2664,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803997614,1,2665,"Day,Clear"
4759225533437988401_800_000_820_000,1557276803997614,2,2666,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804197624,0,2667,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804197624,1,2668,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804197624,2,2669,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804397625,0,2670,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804397625,1,2671,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804397625,2,2672,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804597631,0,2673,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804597631,1,2674,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804597631,2,2675,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804797571,0,2676,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804797571,1,2677,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804797571,2,2678,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804997540,0,2679,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804997540,1,2680,"Day,Clear"
4759225533437988401_800_000_820_000,1557276804997540,2,2681,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805197484,0,2682,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805197484,1,2683,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805197484,2,2684,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805397458,0,2685,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805397458,1,2686,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805397458,2,2687,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805597433,0,2688,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805597433,1,2689,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805597433,2,2690,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805797403,0,2691,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805797403,1,2692,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805797403,2,2693,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805997414,0,2694,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805997414,1,2695,"Day,Clear"
4759225533437988401_800_000_820_000,1557276805997414,2,2696,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806197416,0,2697,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806197416,1,2698,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806197416,2,2699,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806397436,0,2700,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806397436,1,2701,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806397436,2,2702,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806597455,0,2703,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806597455,1,2704,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806597455,2,2705,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806797427,0,2706,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806797427,1,2707,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806797427,2,2708,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806997436,0,2709,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806997436,1,2710,"Day,Clear"
4759225533437988401_800_000_820_000,1557276806997436,2,2711,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807197437,0,2712,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807197437,1,2713,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807197437,2,2714,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807397441,0,2715,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807397441,1,2716,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807397441,2,2717,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807597446,0,2718,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807597446,1,2719,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807597446,2,2720,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807797421,0,2721,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807797421,1,2722,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807797421,2,2723,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807997437,0,2724,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807997437,1,2725,"Day,Clear"
4759225533437988401_800_000_820_000,1557276807997437,2,2726,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808197481,0,2727,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808197481,1,2728,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808197481,2,2729,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808397500,0,2730,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808397500,1,2731,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808397500,2,2732,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808597545,0,2733,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808597545,1,2734,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808597545,2,2735,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808797521,0,2736,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808797521,1,2737,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808797521,2,2738,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808997526,0,2739,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808997526,1,2740,"Day,Clear"
4759225533437988401_800_000_820_000,1557276808997526,2,2741,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809197531,0,2742,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809197531,1,2743,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809197531,2,2744,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809397581,0,2745,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809397581,1,2746,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809397581,2,2747,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809597583,0,2748,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809597583,1,2749,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809597583,2,2750,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809797556,0,2751,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809797556,1,2752,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809797556,2,2753,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809997571,0,2754,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809997571,1,2755,"Day,Clear"
4759225533437988401_800_000_820_000,1557276809997571,2,2756,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810197586,0,2757,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810197586,1,2758,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810197586,2,2759,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810397598,0,2760,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810397598,1,2761,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810397598,2,2762,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810597615,0,2763,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810597615,1,2764,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810597615,2,2765,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810797584,0,2766,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810797584,1,2767,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810797584,2,2768,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810997599,0,2769,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810997599,1,2770,"Day,Clear"
4759225533437988401_800_000_820_000,1557276810997599,2,2771,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811197600,0,2772,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811197600,1,2773,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811197600,2,2774,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811397572,0,2775,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811397572,1,2776,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811397572,2,2777,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811597588,0,2778,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811597588,1,2779,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811597588,2,2780,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811797623,0,2781,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811797623,1,2782,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811797623,2,2783,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811997631,0,2784,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811997631,1,2785,"Day,Clear"
4759225533437988401_800_000_820_000,1557276811997631,2,2786,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812197677,0,2787,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812197677,1,2788,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812197677,2,2789,"Day,Cloudy"
4759225533437988401_800_000_820_000,1557276812397656,0,2790,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812397656,1,2791,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812397656,2,2792,"Day,Cloudy"
4759225533437988401_800_000_820_000,1557276812597671,0,2793,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812597671,1,2794,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812597671,2,2795,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812797748,0,2796,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812797748,1,2797,"Day,Clear"
4759225533437988401_800_000_820_000,1557276812797748,2,2798,"Day,Clear"
